id,season,week,startDate,startTimeTBD,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,capacity,grass,dome,city,state,zip,countryCode,timezone,latitude,longitude,elevation,constructionYear,game_date,temperature_c,precip_mm,windspeed_kmh,attendance_pct,high_attendance,flag_missing_attendance,flag_missing_capacity,flag_over_capacity,awayEloMissing,homeEloMissing
401643720,2024,5,2024-09-28T19:30:00.000Z,False,False,True,24638.0,6501,Allegiant Stadium,2439,UNLV,Mountain West,59.0,"[14, 7, 10, 28]",0.995891809463501,1544.0,1701.0,278,Fresno State,fbs,Mountain West,14.0,"[0, 0, 7, 7]",0.004108190536499,1675.0,1518.0,2.537252966951226,65000.0,False,True,Las Vegas,NV,89118.0,US,America/Los_Angeles,36.09075,-115.183722,666.0,2020.0,2024-09-28,35.6,0.0,3.7,0.3790461538461538,0.0,False,False,False,False,False
401636882,2024,5,2024-09-28T19:30:00.000Z,False,True,True,47928.0,3622,GEHA Field at Arrowhead Stadium,2305,Kansas,Big 12,27.0,"[14, 3, 7, 3]",0.1841828227043151,1598.0,1575.0,2628,TCU,fbs,Big 12,38.0,"[7, 14, 7, 10]",0.8158171772956848,1528.0,1551.0,6.578286282897454,76416.0,True,False,Kansas City,MO,64129.0,US,America/Chicago,39.048889,-94.483889,256.798584,1972.0,2024-09-28,26.3,0.0,19.3,0.6271984924623115,,False,False,False,False,False
401635562,2024,5,2024-09-28T20:00:00.000Z,False,False,True,35018.0,3982,Wallace Wade Stadium,150,Duke,ACC,21.0,"[0, 0, 7, 14]",0.7672407031059265,1623.0,1621.0,153,North Carolina,fbs,ACC,20.0,"[10, 7, 3, 0]",0.2327592968940735,1519.0,1521.0,5.668896176963781,40004.0,True,False,Durham,NC,27708.0,US,America/New_York,35.9953688,-78.9417564,103.0028152,1929.0,2024-09-28,27.1,0.0,12.9,0.8753624637536246,0.0,False,False,False,False,False
401645334,2024,5,2024-09-28T20:00:00.000Z,False,False,True,41851.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,30.0,"[3, 7, 14, 6]",0.9182283282279968,1407.0,1423.0,2636,UTSA,fbs,American Athletic,20.0,"[10, 3, 0, 7]",0.0817716717720031,1390.0,1374.0,5.574780443874977,50000.0,True,False,Greenville,NC,27858.0,US,America/New_York,35.5968486,-77.364564,19.0564537,1963.0,2024-09-28,28.7,0.0,14.6,0.83702,0.0,False,False,False,False,False
401628378,2024,5,2024-09-28T20:15:00.000Z,False,False,True,101388.0,3910,DKR-Texas Memorial Stadium,251,Texas,SEC,35.0,"[7, 7, 7, 14]",0.9928284883499146,2107.0,2091.0,344,Mississippi State,fbs,SEC,13.0,"[0, 6, 0, 7]",0.0071715116500854,1355.0,1371.0,2.975920800201398,100119.0,False,False,Austin,TX,78712.0,US,America/Chicago,30.2836813,-97.7325345,160.3089447,1924.0,2024-09-28,32.3,0.0,12.6,1.0126749168489495,1.0,False,False,True,False,False
401643795,2024,5,2024-09-28T21:00:00.000Z,False,False,False,19140.0,3700,Doyt L. Perry Stadium,189,Bowling Green,Mid-American,27.0,"[7, 7, 7, 6]",0.2428672462701797,1448.0,1439.0,295,Old Dominion,fbs,Sun Belt,30.0,"[14, 3, 0, 13]",0.7571327537298203,1368.0,1377.0,7.260718089857533,24000.0,False,False,Bowling Green,OH,43403.0,US,America/New_York,41.3780114,-83.6225,205.9057465,1966.0,2024-09-28,22.2,0.0,17.6,0.7975,0.0,False,False,False,False,False
401640981,2024,5,2024-09-28T22:00:00.000Z,False,True,True,12425.0,2031,Pitbull Stadium,2229,Florida International,Conference USA,17.0,"[7, 0, 7, 3]",0.3868897259235382,1241.0,1257.0,2348,Louisiana Tech,fbs,Conference USA,10.0,"[0, 0, 10, 0]",0.6131102740764618,1239.0,1223.0,3.924646095485344,20000.0,False,False,Miami,FL,33199.0,US,America/New_York,25.7525,-80.37778,6.0,1995.0,2024-09-28,30.4,0.1,10.8,0.62125,,False,False,False,False,False
401645335,2024,5,2024-09-28T22:00:00.000Z,False,False,False,21151.0,3715,FAU Stadium,2226,Florida Atlantic,American Athletic,41.0,"[10, 7, 10, 14]",0.9910696744918824,1295.0,1295.0,2681,Wagner,fcs,NEC,10.0,"[0, 10, 0, 0]",0.0089303255081176,1480.0,1472.0,2.262692577993847,29419.0,False,False,Boca Raton,FL,33499.0,US,America/New_York,26.3763763,-80.1015759,3.613628864,2011.0,2024-09-28,28.5,0.3,9.8,0.7189571365444101,0.0,False,False,False,True,False
401641018,2024,5,2024-09-28T22:00:00.000Z,False,False,False,,4899,Fifth Third Stadium,338,Kennesaw State,Conference USA,13.0,"[0, 10, 0, 3]",0.0890442207455635,1384.0,1384.0,2630,UT Martin,fcs,Big South-OVC,24.0,"[0, 10, 14, 0]",0.9109557792544364,1480.0,1472.0,5.140738484242076,11040.0,True,False,Kennesaw,GA,30144.0,US,America/New_York,34.0289318,-84.5676234,296.9589844,2010.0,2024-09-28,22.4,0.2,10.5,,,True,False,False,True,False
401635561,2024,5,2024-09-28T23:00:00.000Z,False,False,True,80295.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,ACC,40.0,"[10, 7, 10, 13]",0.9117518067359924,1790.0,1805.0,24,Stanford,fbs,ACC,14.0,"[0, 7, 0, 7]",0.0882481932640075,1303.0,1288.0,2.449033875396446,81500.0,True,False,Clemson,SC,29634.0,US,America/New_York,34.6787737,-82.8432428,205.6452179,1942.0,2024-09-28,22.6,0.0,6.6,0.9852147239263804,1.0,False,False,False,False,False
401645333,2024,5,2024-09-28T23:00:00.000Z,False,False,True,17455.0,3895,Rice Stadium,242,Rice,American Athletic,20.0,"[0, 10, 0, 10]",0.6797924041748047,1225.0,1219.0,2429,Charlotte,fbs,American Athletic,21.0,"[0, 0, 14, 7]",0.3202075958251953,1122.0,1128.0,7.392244364159925,47000.0,False,False,Houston,TX,77251.0,US,America/Chicago,29.7163297,-95.4093261,7.148301601,1950.0,2024-09-28,31.5,0.0,9.0,0.3713829787234042,0.0,False,False,False,False,False
401645336,2024,5,2024-09-28T23:00:00.000Z,False,False,True,18529.0,3825,DATCU Stadium,249,North Texas,American Athletic,52.0,"[0, 24, 21, 7]",1.0,1403.0,1464.0,202,Tulsa,fbs,American Athletic,20.0,"[0, 3, 0, 17]",0.0,1193.0,1132.0,3.643862437707139,30850.0,False,False,Denton,TX,76210.0,US,America/Chicago,33.203899,-97.159245,198.6871948,2011.0,2024-09-28,30.6,0.0,17.1,0.6006158833063209,0.0,False,False,False,False,False
401643796,2024,5,2024-09-28T23:00:00.000Z,False,False,True,21253.0,3975,Veterans Memorial Stadium (AL),2653,Troy,Sun Belt,9.0,"[3, 3, 0, 3]",0.525316059589386,1534.0,1504.0,2433,UL Monroe,fbs,Sun Belt,13.0,"[3, 0, 3, 7]",0.474683940410614,1210.0,1240.0,4.500055975736567,30000.0,False,False,Troy,AL,36082.0,US,America/Chicago,31.7995565,-85.9518328,154.7746277,1950.0,2024-09-28,25.7,0.0,13.7,0.7084333333333334,0.0,False,False,False,False,False
401636881,2024,5,2024-09-28T23:00:00.000Z,False,False,True,25138.0,4728,TDECU Stadium,248,Houston,Big 12,0.0,"[0, 0, 0, 0]",0.0158988386392593,1366.0,1352.0,66,Iowa State,fbs,Big 12,20.0,"[3, 0, 7, 10]",0.9841011613607408,1718.0,1732.0,3.3323357311680826,40000.0,False,False,Houston,TX,77004.0,US,America/Chicago,29.7219885,-95.3491623,9.57440567,2014.0,2024-09-28,31.1,0.0,6.0,0.62845,0.0,False,False,False,False,False
401628374,2024,5,2024-09-28T23:30:00.000Z,False,False,True,100077.0,3657,Bryant-Denny Stadium,333,Alabama,SEC,41.0,"[21, 9, 3, 8]",0.9645187854766846,2046.0,2056.0,61,Georgia,fbs,SEC,34.0,"[0, 7, 8, 19]",0.0354812145233154,2046.0,2036.0,5.455698136787349,101821.0,True,False,Tuscaloosa,AL,35487.0,US,America/Chicago,33.2082752,-87.5503836,70.05136108,1929.0,2024-09-28,23.6,0.0,8.4,0.9828719026526944,1.0,False,False,False,False,False
401628498,2024,5,2024-09-28T23:30:00.000Z,False,False,True,71114.0,3936,Spartan Stadium,127,Michigan State,Big Ten,7.0,"[0, 7, 0, 0]",0.0365330688655376,1423.0,1407.0,194,Ohio State,fbs,Big Ten,38.0,"[3, 21, 14, 0]",0.9634669311344624,2038.0,2054.0,3.35399564726513,75005.0,True,False,East Lansing,MI,48824.0,US,America/Detroit,42.7281474,-84.4848526,254.8794861,1923.0,2024-09-28,20.2,0.0,16.0,0.9481234584361042,1.0,False,False,False,False,False
401641025,2024,5,2024-09-28T23:30:00.000Z,False,False,False,25266.0,3805,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,24.0,"[0, 14, 10, 0]",0.9820258617401124,1597.0,1598.0,2393,Middle Tennessee,fbs,Conference USA,7.0,"[0, 0, 7, 0]",0.0179741382598876,1182.0,1181.0,3.5069624612126535,58325.0,False,False,Memphis,TN,38152.0,US,America/Chicago,35.1209429,-89.977147,90.62445831,1965.0,2024-09-28,21.9,0.0,6.8,0.4331933133304758,0.0,False,False,False,False,False
401628495,2024,5,2024-09-28T23:30:00.000Z,False,False,True,109911.0,3632,Beaver Stadium,213,Penn State,Big Ten,21.0,"[7, 0, 7, 7]",0.998822808265686,1905.0,1905.0,356,Illinois,fbs,Big Ten,7.0,"[7, 0, 0, 0]",0.0011771917343139,1551.0,1551.0,4.203267884989727,106572.0,True,False,University Park,PA,16802.0,US,America/New_York,40.8121958,-77.8561023,354.1551514,1960.0,2024-09-28,19.3,0.2,10.3,1.0313309312014414,1.0,False,False,True,False,False
401628376,2024,5,2024-09-28T23:45:00.000Z,False,False,False,102143.0,3958,Tiger Stadium (LA),99,LSU,SEC,42.0,"[21, 14, 0, 7]",0.8056033849716187,1805.0,1874.0,6,South Alabama,fbs,Sun Belt,10.0,"[0, 3, 7, 0]",0.1943966150283813,1657.0,1588.0,1.597189385976028,102321.0,True,False,Baton Rouge,LA,70803.0,US,America/Chicago,30.412035,-91.1838163,7.640734673,1924.0,2024-09-28,29.1,0.0,8.9,0.9982603766577732,1.0,False,False,False,False,False
401641035,2024,5,2024-09-29T00:00:00.000Z,False,False,False,21062.0,3601,Aggie Memorial Stadium,166,New Mexico State,Conference USA,40.0,"[7, 3, 7, 23]",0.0413626344275595,1265.0,1238.0,167,New Mexico,fbs,Mountain West,50.0,"[7, 14, 9, 20]",0.9586373655724404,1201.0,1228.0,3.8931490083,28853.0,False,False,Las Cruces,NM,88003.0,US,America/Denver,32.2796202,-106.7411148,1208.201294,1978.0,2024-09-29,32.5,0.0,19.7,0.7299760856756663,0.0,False,False,False,False,False
401643718,2024,5,2024-09-29T00:00:00.000Z,False,False,True,23068.0,3984,War Memorial Stadium,2751,Wyoming,Mountain West,31.0,"[7, 0, 14, 10]",0.9572429656982422,1245.0,1286.0,2005,Air Force,fbs,Mountain West,19.0,"[0, 13, 0, 6]",0.0427570343017578,1459.0,1418.0,4.323679796710635,29181.0,False,False,Laramie,WY,82071.0,US,America/Denver,41.31161,-105.5681384,2200.153564,1950.0,2024-09-29,23.4,0.0,27.9,0.7905143757924677,0.0,False,False,False,False,False
401635563,2024,5,2024-09-29T00:00:00.000Z,False,False,True,34879.0,3735,Gerald J. Ford Stadium,2567,SMU,ACC,42.0,"[7, 7, 14, 14]",0.9965049624443054,1700.0,1755.0,52,Florida State,fbs,ACC,16.0,"[7, 2, 7, 0]",0.0034950375556945,1599.0,1544.0,4.281181150530368,32000.0,False,False,University Park,TX,75275.0,US,America/Chicago,32.8377223,-96.7827859,169.4058075,2000.0,2024-09-29,27.8,0.0,12.3,1.08996875,1.0,False,False,True,False,False
401636884,2024,5,2024-09-29T00:00:00.000Z,False,False,True,60229.0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,44.0,"[10, 14, 10, 10]",0.8620567321777344,1628.0,1628.0,2132,Cincinnati,fbs,Big 12,41.0,"[14, 10, 3, 14]",0.1379432678222656,1529.0,1529.0,5.918366187474399,60454.0,False,False,Lubbock,TX,79409.0,US,America/Chicago,33.5910518,-101.8728824,980.7632446,1947.0,2024-09-29,28.5,0.0,13.8,0.9962781619082276,1.0,False,False,False,False,False
401643719,2024,5,2024-09-29T02:00:00.000Z,False,False,False,37711.0,3653,Albertsons Stadium,68,Boise State,Mountain West,45.0,"[7, 10, 7, 21]",0.9958304166793824,1631.0,1677.0,265,Washington State,fbs,Pac-12,24.0,"[7, 3, 0, 14]",0.0041695833206176,1596.0,1550.0,4.616660796431069,36387.0,False,False,Boise,ID,83725.0,US,America/Boise,43.6028839,-116.1958882,823.2221069,1970.0,2024-09-29,23.7,0.0,8.7,1.0363866215956248,1.0,False,False,True,False,False
401636886,2024,5,2024-09-29T02:15:00.000Z,False,False,True,52898.0,587,Rice-Eccles Stadium,254,Utah,Big 12,10.0,"[0, 3, 0, 7]",0.1215648874640464,1633.0,1607.0,12,Arizona,fbs,Big 12,23.0,"[3, 7, 6, 7]",0.8784351125359535,1668.0,1694.0,4.4245995859632625,51444.0,False,False,Salt Lake City,UT,84112.0,US,America/Denver,40.7599724,-111.8488255,1411.543579,1998.0,2024-09-29,25.1,0.0,8.0,1.0282637430992925,1.0,False,False,True,False,False
401628500,2024,5,2024-09-29T03:00:00.000Z,False,False,True,43051.0,1056,Rose Bowl,26,UCLA,Big Ten,13.0,"[3, 7, 3, 0]",0.0354288630187511,1449.0,1449.0,2483,Oregon,fbs,Big Ten,34.0,"[7, 21, 0, 6]",0.9645711369812487,1974.0,1974.0,2.9419494294997683,88565.0,True,False,Pasadena,CA,90095.0,US,America/Los_Angeles,34.1613284,-118.1676462,245.1772461,1922.0,2024-09-29,19.1,0.0,2.7,0.4860949585050528,0.0,False,False,False,False,False
401643797,2024,6,2024-10-03T23:00:00.000Z,False,False,True,20349.0,3975,Veterans Memorial Stadium (AL),2653,Troy,Sun Belt,17.0,"[0, 10, 7, 0]",0.0094035845249891,1504.0,1454.0,326,Texas State,fbs,Sun Belt,38.0,"[14, 14, 10, 0]",0.9905964154750108,1534.0,1584.0,3.514585454987595,30000.0,False,False,Troy,AL,36082.0,US,America/Chicago,31.7995565,-85.9518328,154.7746277,1950.0,2024-10-03,25.9,0.0,7.1,0.6783,0.0,False,False,False,False,False
401641029,2024,6,2024-10-04T01:00:00.000Z,False,False,True,14454.0,3946,Sun Bowl,2638,UTEP,Conference USA,21.0,"[0, 7, 7, 7]",0.0074710519984364,1206.0,1181.0,2534,Sam Houston,fbs,Conference USA,41.0,"[7, 10, 21, 3]",0.9925289480015635,1439.0,1464.0,4.59150709163615,51500.0,False,False,El Paso,TX,79968.0,US,America/Denver,31.7733353,-106.507957,1183.697876,1963.0,2024-10-04,28.7,0.0,6.5,0.2806601941747573,0.0,False,False,False,False,False
401641001,2024,6,2024-10-04T23:00:00.000Z,False,False,True,10029.0,4899,Fifth Third Stadium,338,Kennesaw State,Conference USA,24.0,"[3, 14, 0, 7]",0.0155305946245789,1388.0,1281.0,55,Jacksonville State,fbs,Conference USA,63.0,"[7, 14, 21, 21]",0.984469405375421,1453.0,1560.0,4.883545820424374,11040.0,True,False,Kennesaw,GA,30144.0,US,America/New_York,34.0289318,-84.5676234,296.9589844,2010.0,2024-10-04,23.3,0.0,4.3,0.9084239130434782,1.0,False,False,False,False,False
401636891,2024,6,2024-10-04T23:30:00.000Z,False,False,True,44211.0,3616,Amon G. Carter Stadium,2628,TCU,Big 12,19.0,"[0, 6, 6, 7]",0.0,1551.0,1508.0,248,Houston,fbs,Big 12,30.0,"[7, 17, 0, 6]",1.0,1352.0,1395.0,3.82560606902406,46000.0,True,False,Fort Worth,TX,76129.0,US,America/Chicago,32.7096604,-97.3680835,185.4387054,1929.0,2024-10-04,31.6,0.0,17.2,0.961108695652174,1.0,False,False,False,False,False
401634779,2024,6,2024-10-05T01:00:00.000Z,False,False,False,31329.0,6501,Allegiant Stadium,2439,UNLV,Mountain West,41.0,"[0, 21, 10, 7, 3]",0.9868842959403992,1701.0,1675.0,183,Syracuse,fbs,ACC,44.0,"[14, 3, 14, 7, 6]",0.0131157040596008,1378.0,1404.0,6.934600265892131,65000.0,False,True,Las Vegas,NV,89118.0,US,America/Los_Angeles,36.09075,-115.183722,666.0,2020.0,2024-10-05,36.4,0.0,18.3,0.4819846153846154,0.0,False,False,False,False,False
401628506,2024,6,2024-10-05T01:00:00.000Z,False,False,True,59802.0,3626,Autzen Stadium,2483,Oregon,Big Ten,31.0,"[7, 14, 3, 7]",0.963258683681488,1974.0,1971.0,127,Michigan State,fbs,Big Ten,10.0,"[0, 0, 0, 10]",0.0367413163185119,1407.0,1410.0,3.202566472285447,54000.0,False,False,Eugene,OR,97401.0,US,America/Los_Angeles,44.0582712,-123.0684883,127.4198303,1967.0,2024-10-05,12.9,0.0,6.0,1.1074444444444445,1.0,False,False,True,False,False
401628383,2024,6,2024-10-05T16:00:00.000Z,False,False,True,97049.0,3795,Kyle Field,245,Texas A&M,SEC,41.0,"[10, 14, 10, 7]",0.9771588444709778,1683.0,1781.0,142,Missouri,fbs,SEC,10.0,"[0, 0, 7, 3]",0.0228411555290222,1790.0,1692.0,2.6072692092656373,102733.0,True,False,College Station,TX,77843.0,US,America/Chicago,30.6098891,-96.3403828,108.824585,1927.0,2024-10-05,29.7,0.0,15.6,0.94467211120088,1.0,False,False,False,False,False
401645339,2024,6,2024-10-05T16:00:00.000Z,False,False,True,,3674,Chapman Stadium,202,Tulsa,American Athletic,7.0,"[7, 0, 0, 0]",0.0028981929644942,1132.0,1060.0,349,Army,fbs,American Athletic,49.0,"[7, 14, 21, 7]",0.9971018070355058,1534.0,1606.0,2.9758932277024117,30000.0,False,False,Tulsa,OK,74194.0,US,America/Chicago,36.1489175,-95.9437853,235.5928345,1930.0,2024-10-05,26.5,0.0,12.6,,,True,False,False,False,False
401635638,2024,6,2024-10-05T16:00:00.000Z,False,False,True,56919.0,3670,Carter-Finley Stadium,152,NC State,ACC,30.0,"[3, 13, 7, 7]",0.3928472399711609,1487.0,1473.0,154,Wake Forest,fbs,ACC,34.0,"[10, 7, 3, 14]",0.6071527600288391,1376.0,1390.0,6.599172766224135,58000.0,True,False,Raleigh,NC,27695.0,US,America/New_York,35.8008001,-78.7195655,117.0089951,1966.0,2024-10-05,25.7,0.0,11.6,0.9813620689655173,1.0,False,False,False,False,False
401635567,2024,6,2024-10-05T16:00:00.000Z,False,False,True,38285.0,3923,Scott Stadium,258,Virginia,ACC,24.0,"[0, 6, 0, 18]",0.977406680583954,1389.0,1412.0,103,Boston College,fbs,ACC,14.0,"[7, 7, 0, 0]",0.0225933194160461,1471.0,1448.0,4.599998551357442,61500.0,True,False,Charlottesville,VA,22904.0,US,America/New_York,38.0311801,-78.5137897,170.4677429,1931.0,2024-10-05,25.0,0.0,10.8,0.6225203252032521,0.0,False,False,False,False,False
401635571,2024,6,2024-10-05T16:00:00.000Z,False,False,True,50254.0,3873,L&N Federal Credit Union Stadium,97,Louisville,ACC,27.0,"[10, 3, 14, 0]",0.0943855345249176,1717.0,1707.0,2567,SMU,fbs,ACC,34.0,"[14, 10, 3, 7]",0.9056144654750824,1755.0,1765.0,6.538803670743081,60000.0,False,False,Louisville,KY,40292.0,US,America/Kentucky/Louisville,38.2057621,-85.7588141,138.5615997,1998.0,2024-10-05,23.2,0.0,5.3,0.8375666666666667,0.0,False,False,False,False,False
401635572,2024,6,2024-10-05T16:00:00.000Z,False,False,True,46033.0,3787,Kenan Stadium,153,North Carolina,ACC,24.0,"[7, 10, 7, 0]",0.0413968488574028,1521.0,1497.0,221,Pittsburgh,fbs,ACC,34.0,"[3, 14, 7, 10]",0.9586031511425972,1488.0,1512.0,7.067075991557994,50500.0,False,False,Chapel Hill,NC,27515.0,US,America/New_York,35.9069294,-79.0478889,127.7569809,1927.0,2024-10-05,25.6,0.0,11.9,0.9115445544554456,1.0,False,False,False,False,False
401643722,2024,6,2024-10-05T16:00:00.000Z,False,False,False,39441.0,3713,Falcon Stadium,2005,Air Force,Mountain West,7.0,"[0, 7, 0, 0]",0.073302611708641,1418.0,1353.0,2426,Navy,fbs,American Athletic,34.0,"[14, 7, 6, 7]",0.926697388291359,1490.0,1555.0,3.6482887489039553,46692.0,False,False,Colorado Springs,CO,80840.0,US,America/Denver,38.9969701,-104.8436165,2024.875732,1962.0,2024-10-05,23.0,0.0,1.5,0.8447057311745053,0.0,False,False,False,False,False
401628510,2024,6,2024-10-05T16:00:00.000Z,False,False,True,110047.0,3632,Beaver Stadium,213,Penn State,Big Ten,27.0,"[0, 14, 10, 3]",0.9934830069541932,1905.0,1901.0,26,UCLA,fbs,Big Ten,11.0,"[0, 3, 0, 8]",0.0065169930458068,1449.0,1453.0,3.031364543107889,106572.0,True,False,University Park,PA,16802.0,US,America/New_York,40.8121958,-77.8561023,354.1551514,1960.0,2024-10-05,18.0,0.0,8.9,1.0326070637690952,1.0,False,False,True,False,False
401628509,2024,6,2024-10-05T16:00:00.000Z,False,False,True,76091.0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,52.0,"[14, 7, 21, 10]",0.988965630531311,1536.0,1644.0,2509,Purdue,fbs,Big Ten,6.0,"[0, 6, 0, 0]",0.0110343694686889,1322.0,1214.0,2.51004429737512,80321.0,False,False,Madison,WI,53711.0,US,America/Chicago,43.06994,-89.4126943,263.604126,1917.0,2024-10-05,19.4,0.0,20.3,0.9473363130439112,1.0,False,False,False,False,False
401629044,2024,6,2024-10-05T16:00:00.000Z,False,False,False,12466.0,3764,Huskie Stadium,2459,Northern Illinois,Mid-American,34.0,"[7, 0, 6, 21]",0.9888418912887572,1455.0,1452.0,113,Massachusetts,fbs,FBS Independents,20.0,"[7, 6, 0, 7]",0.0111581087112426,1067.0,1070.0,4.927837725355851,23595.0,False,False,DeKalb,IL,60115.0,US,America/Chicago,41.9339586,-88.7778357,267.4530029,1965.0,2024-10-05,21.2,0.0,23.8,0.5283322737868192,0.0,False,False,False,False,False
401645338,2024,6,2024-10-05T17:00:00.000Z,False,False,True,19724.0,7221,Protective Stadium,5,UAB,American Athletic,20.0,"[6, 0, 0, 14]",0.0,1226.0,1128.0,2655,Tulane,fbs,American Athletic,71.0,"[20, 17, 20, 14]",1.0,1653.0,1751.0,3.0937907943431444,45000.0,False,False,Birmingham,AL,35203.0,US,America/Chicago,33.5206824,-86.8024326,187.0,2021.0,2024-10-05,27.6,0.0,10.7,0.4383111111111111,0.0,False,False,False,False,False
401644741,2024,6,2024-10-05T18:00:00.000Z,False,False,True,10342.0,3919,Scheumann Stadium,2050,Ball State,Mid-American,42.0,"[14, 7, 14, 7]",0.3125140368938446,1088.0,1091.0,2711,Western Michigan,fbs,Mid-American,45.0,"[21, 0, 10, 14]",0.6874859631061554,1220.0,1217.0,7.657498887229761,22500.0,False,False,Muncie,IN,47306.0,US,America/Indiana/Indianapolis,40.2159422,-85.4161148,285.481781,1967.0,2024-10-05,23.8,0.0,15.4,0.4596444444444444,0.0,False,False,False,False,False
401645340,2024,6,2024-10-05T19:30:00.000Z,False,False,True,17102.0,4418,Jerry Richardson Stadium,2429,Charlotte,American Athletic,55.0,"[14, 17, 3, 21]",0.9722815155982972,1128.0,1253.0,151,East Carolina,fbs,American Athletic,24.0,"[3, 7, 7, 7]",0.0277184844017028,1423.0,1298.0,2.80882516722376,15300.0,False,False,Charlotte,NC,28223.0,US,America/New_York,35.3105033,-80.7401194,190.365509,2013.0,2024-10-05,26.6,0.0,9.6,1.1177777777777778,1.0,False,False,True,False,False
401644684,2024,6,2024-10-05T19:30:00.000Z,False,False,True,25027.0,3739,Glass Bowl,2649,Toledo,Mid-American,30.0,"[14, 6, 3, 7]",0.3547420799732208,1565.0,1574.0,193,Miami (OH),fbs,Mid-American,20.0,"[3, 3, 7, 7]",0.6452579200267792,1446.0,1437.0,2.6837314610309235,26038.0,False,False,Toledo,OH,43606.0,US,America/New_York,41.6574777,-83.6135652,181.4839783,1937.0,2024-10-05,21.3,0.0,13.1,0.9611721330363316,1.0,False,False,False,False,False
401643799,2024,6,2024-10-05T19:30:00.000Z,False,False,True,28023.0,3775,Joan C. Edwards Stadium,276,Marshall,Sun Belt,52.0,"[7, 21, 10, 14]",0.9953216314315796,1362.0,1394.0,2026,App State,fbs,Sun Belt,37.0,"[3, 14, 7, 13]",0.0046783685684204,1366.0,1334.0,3.31941412942144,38016.0,False,False,Huntington,WV,25755.0,US,America/New_York,38.4247042,-82.4214412,163.7328186,1991.0,2024-10-05,25.7,0.0,3.7,0.7371369949494949,0.0,False,False,False,False,False
401635573,2024,6,2024-10-05T19:30:00.000Z,False,False,True,36277.0,3940,Stanford Stadium,24,Stanford,ACC,7.0,"[0, 0, 7, 0]",0.0249591339379549,1288.0,1261.0,259,Virginia Tech,fbs,ACC,31.0,"[7, 7, 7, 10]",0.9750408660620452,1617.0,1644.0,3.371701277291301,50424.0,True,False,Stanford,CA,94305.0,US,America/Los_Angeles,37.4345556,-122.1611271,18.38425636,2006.0,2024-10-05,33.6,0.0,5.2,0.7194391559574805,0.0,False,False,False,False,False
401629033,2024,6,2024-10-05T19:30:00.000Z,False,False,False,28921.0,3892,Pratt & Whitney Stadium,41,UConn,FBS Independents,29.0,"[3, 6, 7, 13]",0.5503116250038147,1441.0,1434.0,218,Temple,fbs,American Athletic,20.0,"[0, 7, 6, 7]",0.4496883749961853,1106.0,1113.0,7.622746685912569,40000.0,True,False,East Hartford,CT,6118.0,US,America/New_York,41.7595675,-72.6187728,6.515614986,2003.0,2024-10-05,23.5,0.0,12.7,0.723025,0.0,False,False,False,False,False
401644740,2024,6,2024-10-05T19:30:00.000Z,False,False,True,9337.0,3768,InfoCision Stadium,2006,Akron,Mid-American,20.0,"[10, 0, 0, 10]",0.3126498758792877,1040.0,1055.0,189,Bowling Green,fbs,Mid-American,27.0,"[7, 10, 0, 10]",0.6873501241207123,1439.0,1424.0,6.1988609029428385,30000.0,False,False,Akron,OH,44399.0,US,America/New_York,41.0725534,-81.5083408,321.2875061,2009.0,2024-10-05,21.0,0.0,2.3,0.3112333333333333,0.0,False,False,False,False,False
401628503,2024,6,2024-10-05T19:30:00.000Z,False,True,True,12023.0,5960,Lanny and Sharon Martin Stadium,77,Northwestern,Big Ten,24.0,"[0, 10, 7, 7]",0.0124987298622727,1493.0,1473.0,84,Indiana,fbs,Big Ten,41.0,"[7, 10, 7, 17]",0.9875012701377271,1628.0,1648.0,5.446352020835115,12023.0,False,False,Evanston,IL,60208.0,US,America/Chicago,42.058246,-87.670876,179.0,1997.0,2024-10-05,24.5,0.0,23.6,1.0,,False,False,False,False,False
401628382,2024,6,2024-10-05T19:30:00.000Z,False,False,True,79837.0,3994,Williams-Brice Stadium,2579,South Carolina,SEC,3.0,"[0, 3, 0, 0]",0.0169772766530513,1699.0,1654.0,145,Ole Miss,fbs,SEC,27.0,"[14, 10, 3, 0]",0.9830227233469486,1861.0,1906.0,5.508233788647158,80250.0,True,False,Columbia,SC,29208.0,US,America/New_York,33.9730239,-81.0191726,60.54548645,1934.0,2024-10-05,28.3,0.0,11.8,0.9948535825545172,1.0,False,False,False,False,False
